,NewsID,Text,NewsCategory,BertEmotion,Text2Emotion,NewsSensitivity,NewsPolarity,NewsHandler,LoveCnt,FearCnt,JoyCnt,SadnessCnt,SurpriseCnt,AngerCnt
840,1555480353405603841,lower house resumes with bjp mp rama devi chair union power minister r k singh moves consider pass energy conservation amendment bill 2022 amendment was tabled lower house august 3 live,politics,Love,Fear,0.5,Positive,the_hindu,0,0,0,0,0,0
841,1555479954799923201,rt third directorial stars daniel kaluuya keke palmer steven yeun lead roles http,entertainment,Love,Surprise,0.0,Neutral,the_hindu,0,0,0,0,0,0
842,1555479461163933698,rt ji chang wook starrer if you wish upon me lee jong suks big mouth netflix action film carter are few th,entertainment,Love,Surprise,0.10000000000000002,Negative,the_hindu,0,0,0,0,0,0
843,1555478790893178880,says it summoned european diplomats country protest statements issued by group seven nations criticising threatening chinese military exercises surrounding,business,Sadness,Fear,0.03333333333333333,Negative,the_hindu,0,0,0,0,0,0
844,1555476227808530433,leader staged sit protest outside aicc headquarters as part partys nationwide stir against price rise gst hike essential items unemployment,business,Sadness,Fear,0.175,Neutral,the_hindu,0,1,1,0,0,0
845,1555475830167506944,rt review with vivid action inspired art deco eye catching animation this oddball team,entertainment,Love,Happy,0.5833333333333334,Positive,the_hindu,0,0,0,0,0,0
846,1555475821401411585,rt action packed film featuring him lead will be first film be released under,entertainment,Love,Fear,0.21666666666666667,Positive,the_hindu,0,0,0,0,0,0
847,1555473690623705088,crucial talks possibility forming all party government tackle economic meltdown will take place august 5 2022 evening officials political leaders said,politics,Love,Fear,0.43333333333333335,Positive,the_hindu,0,0,0,0,0,0
848,1555472442335838208,every morning many parts one can find variety food including bedmis being served with potato curry puri sabzi nagori halwa even paya nihari this list breakfast fare hardly ends here read more here,tech,Love,Fear,0.5138888888888888,Positive,the_hindu,0,0,0,0,0,0
849,1555471195776204800,more than 78 per cent total 446 72 crore released during 2016 2019 scheme was spent only media advocacy parliamentary panel has said suggesting that government should reconsider spending advertisements,politics,Love,Fear,0.5875,Positive,the_hindu,0,0,0,0,0,0
850,1555468662844391425,telangana rashtra samithi will support opposition nominee vice presidential poll party leader keshav rao said,politics,Love,Fear,0.0,Neutral,the_hindu,0,0,0,0,0,0
851,1555466151714496512,more than 40 000 foreigners overstayed after expiry their visas 2020 when over 32 79 lakh foreigners visited country despite long spell nationwide lockdown due 19 pandemic,business,Fear,Fear,0.425,Positive,the_hindu,0,0,0,0,0,0
852,1555463648453206017,at least 13 people were killed dozens injured when fire broke out at crowded music pub eastern police rescue workers said cause fire at mountain b pub about 160 km southeast is under investigation,entertainment,Joy,Fear,0.2,Negative,the_hindu,0,0,0,0,0,0
853,1555549217669652480,at present nearly what percentage students study government or government aided schools 1 63 2 52 3 49 4 71 find out answer play full quiz visit,politics,Love,Surprise,0.3166666666666667,Positive,the_hindu,0,0,0,0,0,0
854,1555547186032697345,said august 5 that its open talking about possible prisoner exchange involving american basketball star but strongly warned against publicising issue,tech,Love,Fear,0.5583333333333333,Positive,the_hindu,0,0,0,0,0,0
855,1555546693432655877,evening wrap newsletter is your guide days biggest news with concise analysis hindu subscribe here,tech,Love,Surprise,0.6,Positive,the_hindu,0,0,0,0,0,0
856,1555545936885161984,rt appreciated by 17 paise close at 79 23 provisional against friday after reserve bank,business,Love,Happy,0.1,Positive,the_hindu,0,0,0,0,0,0
857,1555541653653524480,friday said it may loosen restrictive grip 51 year old abortion law which bars unmarried women terminating pregnancies which are up 24 weeks old reports,politics,Love,Fear,0.2,Positive,the_hindu,0,0,0,0,0,0
858,1555540681854271489,read more about her thoughts natya shastra her dance school nrithyodaya other regional forms dance here,entertainment,Love,Fear,0.4375,Positive,the_hindu,0,0,0,0,0,0
859,1555540244442783744,says that she sees many parallels between i cannot believe that tamil has nothing do with sanskrit sanskrit was lingua franca she says about language debate,politics,Love,Fear,0.5,Positive,the_hindu,0,0,0,0,0,0
860,1555540051190226945,my work can be understood as revival common grammar dance drama this is what gives us it was common grammar not only at pan indian level more than 25 years ago i recognised it as pan asian she says,entertainment,Love,Fear,0.5,Negative,the_hindu,0,0,0,0,0,0
861,1555539884689035265,talks about how her distinct style is influenced by regional forms languages history architecture course,tech,Love,Fear,0.3,Positive,the_hindu,4,1,0,0,0,0
862,1555539172563247105,army man civilian were injured during encounter between security forces terrorists kulgam district friday police said,politics,Fear,Sad,0.0,Neutral,the_hindu,0,0,1,0,0,0
863,1555538789795332096,rt explained june 29 2022 earth completed its axial spin at record speed shortening day by 1 59 millise,tech,Love,Surprise,0.0,Neutral,the_hindu,0,0,0,0,0,0
864,1555537882865098753,sixteen year old sings singer sees herself as english vocalist global stage people her hometown could not agree more,entertainment,Love,Fear,0.175,Positive,the_hindu,0,0,0,0,0,0
865,1555536622367694853,speaks visit whether pelosis visit raised stakes taiwan both,politics,Joy,Fear,0.0,Neutral,the_hindu,0,0,0,0,0,0
866,1555534931471761410,adjourned till 11 00 am august 8 2022 live updates,entertainment,Love,Fear,0.5,Positive,the_hindu,0,0,0,0,0,0
867,1555534756342816768,takes up representation people amendment bill 2019 live updates,tech,Love,Fear,0.5,Positive,the_hindu,0,0,0,0,0,0
868,1555534103902142469,citizenship amendment act is likely be implemented by december west bengal mla asim sarkar claimed august 5,business,Love,Sad,1.0,Neutral,the_hindu,0,0,0,0,0,0
869,1555532831580999682,how did bagpipe harmonium find their way into bharatanayam soundscape how did they disappear dance performances,entertainment,Fear,Fear,0.0,Neutral,the_hindu,2,1,0,0,0,0
870,1555531587147776003,while reno 8 pro has appealing design that catches eyeballs it faces stiff competition 10t iqoo 9t,tech,Love,Fear,0.5,Positive,the_hindu,0,0,0,0,0,0
871,1555530254629965826,have signed spanish defender rivals brighton six year contract london club announced friday,sport,Love,Fear,0.0,Neutral,the_hindu,0,0,0,0,0,0
872,1555529598145789952,compulsory voting bill 2019 withdrawn live updates,politics,Fear,Fear,0.5,Positive,the_hindu,0,0,0,0,0,0
873,1555561551037333506,sugar exports had touched 100 lakh metric tonnes lmt quantitative cap august 1 government said additional exports 12 lmt would help earn foreign exchange reduce trade deficit improve sugar mills liquidity by 3600 crore reports,business,Love,Surprise,0.125,Negative,the_hindu,0,0,0,0,0,0
874,1555559660148740096,just government has decided raise sugar export limit 112 lakh metric tonnes 100 lakh metric tonnes cap placed may citing increase sugar production drop consumption during intervening months reports,business,Love,Surprise,0.0,Neutral,the_hindu,1,0,0,0,0,0
875,1555559282866880514,has arrested four people including deputy general manager dgm orissa stevedores limited 25 lakh bribery case involving chief mechanical engineer paradip port trust officials said friday,business,Sadness,Fear,0.3214285714285714,Negative,the_hindu,0,0,0,0,0,0
876,1555556755496632321,finance minister august 5 said government would continue curb imports next three months as he warned bad days ahead cash strapped country,business,Joy,Fear,0.3333333333333333,Negative,the_hindu,0,0,0,0,0,0
877,1555554260900880386,enforcement directorate ed friday said it has frozen bank deposits 64 67 crore as part money laundering probe against exchange,business,Joy,Fear,0.0,Neutral,the_hindu,0,1,0,0,0,0
878,1555551724869455872,10 states u t s puducherry telangana uttarakhand haryana sikkim nagaland amp rajasthan more than 50 new admissions last two years were private schools,business,Love,Fear,0.3490530303030303,Positive,the_hindu,1,0,0,0,0,0
879,1555999651022704640,israel attacks jabalia northern gaza strip killing 5 palestinians including 3 children live updates,entertainment,Sadness,Surprise,0.5,Surprise,AJEnglish,0,0,0,0,0,0
880,1555996572688809988,despite lack resources due israeli restrictions this surfer is keeping gaza surf scene alive,tech,Love,Sad,0.3875,Angry,AJEnglish,3,1,0,1,0,0
881,1555993510003736581,palestinians are not alone their fight against israel head irans irgc said as they faced second day air raids gaza,business,Sadness,Sad,0.0,Surprise,AJEnglish,0,0,0,0,0,0
882,1555984576958300161,palestinians will always remain as human beings palestine by,politics,Love,Fear,0.1,Surprise,AJEnglish,4,5,0,1,0,0
883,1555981419448569857,un special rapporteur occupied palestinian territory has condemned israels attack gaza calling it flagrant act aggression live updates,politics,Sadness,Surprise,0.5357142857142857,Surprise,AJEnglish,0,0,0,0,0,0
884,1555977014368256000,help process grief losing 22 members her family at age 22 when israel bombed their home gaza last may this palestinian artist paints,entertainment,Fear,Sad,0.13333333333333333,Surprise,AJEnglish,5,4,0,1,0,0
885,1555973225502216194,director general iaea sounded alarm over situation at ukraines zaporizhzhia nuclear power plant after shelling damaged parts compound friday live updates,business,Fear,Surprise,0.5,Surprise,AJEnglish,0,0,0,0,0,0
886,1555969450599489538,what is palestinian islamic jihad,business,Sadness,Fear,0.0,Surprise,AJEnglish,0,0,0,0,0,0
887,1555961943336407044,four out five children gaza strip suffer depression sadness fear caused by fifteen years israeli blockade territory,entertainment,Fear,Fear,0.0,Sad,AJEnglish,0,7,0,3,0,0
888,1555954351079768066,israeli forces continue target besieged gaza strip with air attacks second day claiming conduct counter terror operation against palestinian islamic jihad heres brief look at history group,business,Joy,Sad,0.16666666666666666,Fear,AJEnglish,0,0,0,0,0,0
889,1555947484651954177,rt stories you shouldnt miss today august 6,sport,Fear,Sad,0.0,Sad,AJEnglish,0,0,0,0,0,0
890,1555943026689703938,air raid sirens warning rockets gaza strip sounded israeli city tel aviv saturday reuters witness said live updates,sport,Joy,Surprise,0.5,Surprise,AJEnglish,0,0,0,0,0,0
891,1555939253321809920,human trafficking women iraq is rise govt registered 115 sex trafficking cases 2021 but activists say it is just tip iceberg investigated reasons what is being done stop it,politics,Joy,Surprise,0.1,Sad,AJEnglish,3,5,0,2,0,0
892,1555931712391184384,parts ukraines zaporizhzhia nuclear power plant have been seriously damaged by military strikes live updates,politics,Fear,Surprise,0.4222222222222222,Surprise,AJEnglish,0,0,0,0,0,0
893,1555924179966464000,most interesting thing about democracy kenya is not this election by,politics,Love,Fear,0.5,Happy,AJEnglish,0,2,0,0,0,0
894,1555920691102367744,rt story much loved palestinian singer songwriter rim banna who opposed illegal israeli occupation through he,entertainment,Sadness,Happy,0.65,Happy,AJEnglish,0,0,0,0,0,0
895,1555916612305391616,15 palestinians have been killed as israeli jets continued pound besieged gaza strip live updates,business,Sadness,Surprise,0.25,Fear,AJEnglish,0,0,0,0,0,0
896,1555909052936470530,germans will have save at least 20 their energy consumption avoid gas shortage by december due falling russian gas flows live updates,business,Fear,Surprise,0.31875,Surprise,AJEnglish,0,0,0,0,0,0
897,1555901510197710848,aerial images show remains residential building hit by israeli air strikes gaza after israel launched what it calls preemptive operation against islamic jihad armed group,business,Joy,Sad,0.0,Surprise,AJEnglish,0,0,0,0,0,0
898,1555897760699777025,temperatures have soared nearly 50 degrees celsius iraq almost daily basis amid heated political crisis,business,Sadness,Fear,0.16666666666666666,Fear,AJEnglish,5,5,0,0,0,0
899,1556207268345036801,here is list keyeventsas russia ukraine war enters its 165th day,business,Love,Sad,0.0,Happy,AJEnglish,0,0,0,0,0,0
900,1556203525343834113,israeli attacks gaza have killed 29 people including six children four women besieged palestinian enclave pictures,entertainment,Joy,Surprise,0.0,Surprise,AJEnglish,0,0,0,0,0,0
901,1556199737279352834,series murdered women we are telling stories women who were killed by men 2021 here is story sabina nessa who was murdered park london last year,entertainment,Fear,Fear,0.03333333333333333,Surprise,AJEnglish,3,4,0,1,0,0
902,1556196005527396354,rt israeli forces continue target besieged gaza strip with air attacks second day claiming conduct counter t,business,Joy,Fear,0.0,Fear,AJEnglish,0,0,0,0,0,0
903,1556192168900952066,two palestinians were killed eight others wounded israeli strike house jabalia northern gaza strip medical sources have said live updates,politics,Fear,Sad,0.16666666666666666,Surprise,AJEnglish,0,0,0,0,0,0
904,1556188427351113731,russia ukraine war august 7 updates foreign flagged ship has arrived ukraine first time since war started will be loaded with grain ukraines infrastructure minister said follow our live coverage,business,Love,Fear,0.3194444444444444,Fear,AJEnglish,3,7,0,0,0,0
905,1556185156444192768,kenyas leading presidential aspirants held their last election rallies around nairobi,politics,Fear,Fear,0.06666666666666667,Fear,AJEnglish,1,0,0,0,0,0
906,1556180859731976192,rt israeli forces continue target gaza strip with air attacks second day nida ibrahim explains that tensions ha,business,Sadness,Fear,0.0,Fear,AJEnglish,0,0,0,0,0,0
907,1556178073422274561,groups israeli settlers storm courtyards al aqsa mosque compound occupied east jerusalem under protection israeli forces follow our live coverage,business,Joy,Sad,0.5,Fear,AJEnglish,4,4,1,1,0,0
908,1556173318931316736,china is set conclude unprecedented military exercises it launched taiwan response us house speaker nancy pelosis visit,politics,Love,Fear,0.5,Sad,AJEnglish,5,2,0,3,0,0
909,1556169582037139457,several children have been killed gaza strip as israeli jets bombed besieged enclave second day,entertainment,Joy,Fear,0.0,Surprise,AJEnglish,3,4,0,3,0,0
910,1556165776637304832,at least 24 palestinians including six children have been killed 203 wounded during two days israel attacked gaza pictures,entertainment,Sadness,Fear,0.2,Surprise,AJEnglish,3,7,0,0,0,0
911,1556162057728413696,rt human trafficking women iraq is rise govt registered 115 sex trafficking cases 2021 but activists say,politics,Sadness,Surprise,0.1,Surprise,AJEnglish,0,0,0,0,0,0
912,1556146876969357313,ivory coast president pardons predecessor laurent gbagbo,business,Fear,Fear,0.0,Sad,AJEnglish,4,3,0,1,0,0
913,1556143175919718400,concerns as sri lanka arrests top protest leader joseph stalin,business,Sadness,Fear,0.5,Surprise,AJEnglish,3,2,0,2,0,0
914,1556135592077004803,singapore executions under scrutiny as more hanged drugs,business,Joy,Fear,0.5,Surprise,AJEnglish,6,0,0,2,0,0
915,1556113058124251137,whats behind renewed tensions between serbia kosovo,business,Sadness,Fear,0.7,Surprise,AJEnglish,3,4,1,1,1,0
916,1556112915698253828,fix gun violence america we need assault capitalism writes,entertainment,Sadness,Fear,0.0,Surprise,AJEnglish,4,1,0,5,0,0
917,1556112896995852289,look inside fishing communities along vietnams coastline that worship c ng whale god they believe brings them luck protection,tech,Love,Sad,0.0,Happy,AJEnglish,5,2,0,1,0,0
918,1556101610744516609,six palestinian children killed as israel attacks gaza,business,Fear,Fear,0.0,Surprise,AJEnglish,7,2,1,0,0,0
919,1555977574886653953,biden tests negative covid after rebound case doctor,sport,Fear,Sad,0.4,Surprise,BBCWorld,7,9,0,4,0,0
920,1555965433953542146,emergency services respond after air strike hits building gaza,business,Joy,Surprise,0.0,Surprise,BBCWorld,1,10,3,5,0,1
921,1555961160771461122,zaporizhzhia russian strikes cause damage at nuclear plant,business,Fear,Fear,0.0,Surprise,BBCWorld,10,5,2,3,0,0
922,1555951760208023552,john legend abortion rights government should not be involved,politics,Love,Fear,0.0,Fear,BBCWorld,10,5,1,4,0,0
923,1555944325523062784,us jobs growth jumps july despite slowdown fears,business,Joy,Fear,0.0,Fear,BBCWorld,7,5,1,2,0,0
924,1555936740514332674,partition my journey place no one spoke,sport,Fear,Fear,0.0,Fear,BBCWorld,7,4,1,2,0,0
925,1555927435211948033,uganda i was forced leave idyllic childhood home,entertainment,Fear,Fear,0.2,Sad,BBCWorld,12,8,0,0,0,0
926,1555921895614193664,alex jones must pay extra 45m hoax claims,sport,Joy,Fear,0.1,Surprise,BBCWorld,12,5,1,2,0,0
927,1555910444652568576,rt he fought right until very end says archie battersbees mother after her 12 year old son who had been at centr,entertainment,Sadness,Sad,0.3452380952380952,Sad,BBCWorld,0,0,0,0,0,0
928,1555894223605489664,gary schroen cia spy sent get osama bin laden,sport,Sadness,Fear,0.0,Surprise,BBCWorld,7,5,3,0,0,0
929,1555886894495432705,alex jones five revealing moments sandy hook trial,sport,Love,Fear,0.0,Surprise,BBCWorld,9,6,2,3,0,0
930,1555872073024692224,pentagon denies plea help with migrant buses washington,politics,Fear,Fear,0.0,Surprise,BBCWorld,7,6,0,6,0,1
931,1555868303150694401,i couldnt get there save them firefighter loses family,business,Fear,Fear,0.1,Surprise,BBCWorld,7,5,0,0,0,0
932,1555862515476828163,croatia bus crash twelve polish pilgrims killed 31 injured,sport,Fear,Surprise,0.0,Surprise,BBCWorld,4,6,0,0,0,0
933,1555854207374196736,judith durham former seekers lead singer dies aged 79,entertainment,Fear,Fear,0.2,Angry,BBCWorld,5,4,0,0,0,1
934,1555846659145334784,third member british family dies suspected carbon monoxide poisoning bangladesh,politics,Joy,Fear,0.0,Surprise,BBCWorld,5,4,1,0,0,0
935,1555838233157795840,israel gaza palestinian civilians militants killed amid flare up,business,Fear,Fear,0.0,Surprise,BBCWorld,4,4,0,2,0,0
936,1555830291515822081,monkeypox can we still stop outbreak,politics,Joy,Fear,0.0,Surprise,BBCWorld,6,2,0,2,0,0
937,1555823062800547840,womens football team under siege ukraine,sport,Fear,Fear,0.0,Surprise,BBCWorld,4,4,1,1,0,0
938,1555752657385570305,us fireman finds 10 dead house blaze are his family,entertainment,Fear,Fear,0.4,Surprise,BBCWorld,2,7,1,0,0,0
939,1556203259710275584,flash flooding swamps californias death valley,tech,Fear,Fear,0.0,Fear,BBCWorld,4,3,1,0,0,0
940,1556185634095747077,gaza death tolls rises as israel kills second top militant,business,Sadness,Fear,0.25,Surprise,BBCWorld,2,5,1,2,0,0
941,1556179609951113217,lightning strike causes major fire at cuban fuel depot,business,Joy,Surprise,0.5,Surprise,BBCWorld,5,4,0,1,0,0
942,1556085899833786368,france whale lost mammal stuck river seine get vitamin boost,business,Fear,Fear,0.0,Sad,BBCWorld,5,3,0,1,0,1
943,1556069996769460225,hamida banu missing india woman found pakistan cant wait go home,business,Fear,Fear,0.05,Sad,BBCWorld,7,3,0,0,0,0
944,1556068269500645378,uganda lgbt rights government shuts down key advocacy group,politics,Fear,Fear,0.6444444444444445,Surprise,BBCWorld,5,4,1,0,0,0
945,1556025765837381633,taiwan us hits out at irresponsible china amid attack rehearsal claims,politics,Sadness,Fear,0.0,Surprise,BBCWorld,6,0,1,3,0,0
946,1555999696648290304,accused fraud countersuit over his aborted 44 billion deal social media company which he claimed held back necessary information misled his team about true size its user base,business,Sadness,Fear,0.5433333333333333,Surprise,the_hindu,0,1,0,0,0,0
947,1555992125577240580,new indian embassy kabul is expected increase its operations afghanistan with technical team posted there june focusing business trade opportunities distribution food medical aid write,business,Love,Fear,0.23863636363636362,Happy,the_hindu,0,0,0,0,0,0
948,1555984576236978178,cattle fairs were brought halt saturday check spread lumpy skin disease among bovines contagious skin disease has so far killed around 9 130 cattle state,business,Fear,Sad,0.5,Sad,the_hindu,0,0,0,0,0,0
949,1555982064901623810,has been closely collaborating with academia indian industry as also realisation complex based projects reports,business,Love,Fear,0.4,Sad,the_hindu,2,0,0,0,0,0
950,1555979540614287362,while incessant monsoon rains flash floods city have made headlines lesser known story is unfolding western sleepy countryside traditional water harvesting structures are brimming with water amid arrival rains,business,Fear,Sad,0.4166666666666667,Sad,the_hindu,0,0,0,0,0,0
951,1555977020772859904,will have bank his command over legislative affairs handle vastly deteriorated relationship between opposition treasury benches,politics,Fear,Fear,1.0,Surprise,the_hindu,1,1,0,0,0,0
952,1555975590569824256,just wrestler naveen kumar wins gold medal mens freestyle 74kg category at his first,entertainment,Love,Surprise,0.26666666666666666,Surprise,the_hindu,2,1,0,0,0,0
953,1555974494954655744,if government officials are be believed cm has decided skip meeting set be chaired by pm modi new delhi monday,politics,Love,Sad,0.45454545454545453,Fear,the_hindu,0,0,0,0,0,0
954,1555971975272710148,day after cm met pm sought release funds due state leader opposition wrote letter pm alleging rampant corruption malpractices state,politics,Sadness,Fear,0.375,Sad,the_hindu,0,2,0,0,0,0
955,1555970719284174848,saturday delisted 53 exam centres conducting ug admissions after technical glitches resulted rescheduling exams at several centres over past 2 days reports,business,Fear,Fear,0.11666666666666665,Sad,the_hindu,0,0,0,0,0,0
956,1555969512888991744,prominent french scientist etienne klein was trolled after he posted picture spanish sausage chorizo calling it astonishing picture taken by james webb space telescope proxima centauri closest star our sun,entertainment,Surprise,Fear,0.5,Surprise,the_hindu,0,0,0,0,0,0
957,1555968216542871552,opposition parties that directly or indirectly supported derail idea united opposition have damaged their own credibility former rajasthan governor oppositions joint candidate vice presidential election said,politics,Fear,Fear,0.4666666666666666,Sad,the_hindu,2,1,0,0,0,0
958,1555966949519249410,is sending its ships ports almost all continents as part commemorating 75 years indias navy officials said ships are visiting all continents except antarctica,business,Love,Fear,0.0,Fear,the_hindu,0,0,0,0,0,0
959,1555966459838447616,rt minister wife poonam jain was saturday granted interim bail by special court,politics,Love,Surprise,0.5714285714285714,Surprise,the_hindu,0,0,0,0,0,0
960,1555964430848069636,7 500 fee per subject remedial classes short attendance has become bone contention between students management dharmashastra national law university jabalpur,politics,Sadness,Sad,0.31666666666666665,Surprise,the_hindu,1,0,0,0,0,0
961,1555963661092544512,rt just indian wrestler vinesh phogat wins womens 53kg gold medal at birmingham pti,sport,Love,Surprise,0.2,Surprise,the_hindu,0,0,0,0,0,0
962,1555963174465273859,world needs dharma overcome social evils like war global warming bigotry india is only country that can teach world about dharma chief said at training camp held bhopal reports,politics,Love,Fear,0.35555555555555557,Fear,the_hindu,6,1,2,1,0,0
963,1555961991898009605,ndas august 6 2022 has been declared elected as new vice president he secured 528 votes out 710 valid votes,politics,Love,Fear,0.45454545454545453,Fear,the_hindu,0,0,0,0,0,0
964,1555959913028911104,rt conversation with adrenalin esystems md amp ceo srinivasa bharathy speaks about expansion company,business,Love,Fear,0.0,Fear,the_hindu,0,0,0,0,0,0
965,1555959407808315392,jawan allegedly shot injured two his colleagues at indian museum saturday officials said jawan used his service weapon shoot at assistant sub inspector head constable,sport,Joy,Fear,0.1,Fear,the_hindu,0,0,0,0,0,0
966,1556208645221777409,rt birmingham 2022 bronze medal winner weightlifting p gururaja native vandse kundapura taluk,sport,Love,Surprise,0.0,Surprise,the_hindu,0,0,0,0,0,0
967,1556206137590046721,rt disastrous campaign last t20 world cup has forced indian team bring about radical change its attit,sport,Sadness,Sad,0.35555555555555557,Sad,the_hindu,0,0,0,0,0,0
968,1556203646425104385,rt after turning net buyers last month foreign continued their positive stance indian invested o,business,Love,Surprise,0.18428030303030302,Surprise,the_hindu,0,0,0,0,0,0
969,1556200993448202241,born august 7 1932 abebe bikila was ethiopian athlete who won africas first ever olympic gold medal 1960 after him event became dominated by athletes east africa what event is this which is usually last athletic event,sport,Sadness,Fear,0.19999999999999998,Sad,the_hindu,0,1,0,0,0,0
970,1556198472025505792,n has been appointed director general council scientific industrial research cum secretary department scientific industrial research her appointment was approved by appointments committee cabinet,politics,Love,Fear,0.5,Happy,the_hindu,0,1,0,0,0,0
971,1556195985877000194,revised plan which is part new policy formulated by caqm abate air pollution ncr focuses proactive implementation curbs based forecasts restrictions can be imposed up three days advance,business,Love,Fear,0.45454545454545453,Fear,the_hindu,0,0,0,1,0,0
972,1556193433412403202,member scientist v k saraswat sunday suggested that government should focus setting up small modular reactors as it would help meet indias energy needs also replacing ageing thermal power plants,politics,Love,Fear,0.4,Fear,the_hindu,1,0,0,0,0,0
973,1556190933804371968,this weeks political line writes about presidential elections bjps muslim outreach political films more preview subscribe here,politics,Love,Fear,0.2333333333333333,Fear,the_hindu,0,0,0,0,0,0
974,1556188427770626048,frames andhra pradesh is famous toy making many families eke out their livelihood with this 400 year old art toys are made special wood called tella poniki forests kondapalli ntr district,entertainment,Love,Fear,0.5678571428571428,Sad,the_hindu,0,0,0,0,0,0
975,1556185891185610756,which is backed by ace investor rakesh jhunjhunwala aviation veterans aditya ghosh vinay dube got its air operator certificate dgca july 7,business,Love,Fear,0.0,Fear,the_hindu,1,1,0,0,0,0
976,1556183381033066496,district magistrate has also imposed prohibitory orders under section 144 crpc period two months across valley district beginning saturday evening,business,Love,Sad,0.0,Fear,the_hindu,1,0,0,0,0,0
977,1556180864131801090,chief s somanath said all stages mission performed separated before data loss,business,Fear,Fear,0.0,Surprise,the_hindu,2,0,0,0,0,0
978,1556178351047393280,prime minister sunday lauded medal winning efforts several athletes at after string podium finishes indians,politics,Love,Fear,0.375,Fear,the_hindu,0,0,0,0,0,0
979,1556175825329954817,election commission sunday issued certificate announcing election nda candidate as 14th vice president india,politics,Love,Fear,0.0,Surprise,the_hindu,0,0,0,0,0,0
980,1556174274943131648,rt here are key news developments telangana watch out today,tech,Love,Fear,1.0,Surprise,the_hindu,0,0,0,0,0,0
981,1556173342675189760,with 18 738 new infections being reported day indias tally covid 19 cases has risen 4 41 45 732 while active cases have increased 1 34 933 according union health ministry data updated sunday,business,Love,Fear,0.5272727272727272,Happy,the_hindu,0,0,0,0,0,0
982,1556170800314605568,social welfare department maharashtra government has proposed affordable housing scheme community senior official said,politics,Love,Sad,0.06666666666666667,Fear,the_hindu,3,0,0,0,0,0
983,1556168284118159360,anees nadodi looks back designing set malayalam kappela that won him national award,entertainment,Love,Fear,0.0,Surprise,the_hindu,0,0,0,0,0,0
984,1556165763521708038,interview opens up about negotiating tightrope dark comedy darlings turning producer learning balance ranbir kapoor,entertainment,Love,Fear,0.4,Fear,the_hindu,1,0,0,0,0,0
985,1556163243193901056,making unimaginable personal sacrifices never faltered her unwavering commitment gandhi struggle independence as pages her diary reveal,tech,Love,Fear,0.3,Surprise,the_hindu,0,0,0,0,0,0
986,1556553951654420481,russia ukraine war august 8 updates if russia proceeds with referendums occupied areas joining russia there will be no talks with ukraine or its international allies says ukrainian president volodymyr zelenskyy follow our live coverage,business,Love,Surprise,0.25,Happy,AJEnglish,3,5,1,1,0,0
987,1556550175480487937,she was dreaming going kindergarten what has she done wrong this innocent child grandfather 5 year old alaa qaddoum who was killed israeli air attack gaza mourns her death,entertainment,Love,Sad,0.45,Surprise,AJEnglish,0,0,0,0,0,0
988,1556541689552060417,israel enjoys total impunity its crimes against palestinian people remember it was bombing gaza with weapons provided by us eu canada who all stood by israel ali abunimah electronic intifada,business,Sadness,Sad,0.75,Fear,AJEnglish,0,0,0,0,0,0
989,1556536013400449024,sundays fraglie truce between israel palestinian islamic jihad was mediated by egypt with help un qatar,business,Love,Sad,0.0,Surprise,AJEnglish,0,2,1,0,0,1
990,1556533297039216641,breaking chad military govt opposition groups sign peace deal qatar,politics,Love,Fear,0.1,Surprise,AJEnglish,5,1,0,0,0,0
991,1556528875013824514,israel palestinian islamic jihad declare fragile truce gaza after three day israeli bombardment kills at least 44 palestinians,business,Joy,Sad,0.45,Surprise,AJEnglish,4,5,1,0,0,0
992,1556505613563207680,wildfire washington burns several homes small town evacuated,tech,Fear,Sad,0.2,Sad,AJEnglish,0,2,0,0,0,0
993,1556498017238261760,timeline week 23 russias war ukraine,business,Love,Fear,0.0,Surprise,AJEnglish,0,6,0,1,0,0
994,1556490388600283137,this kashmiri man wrote entire quran by hand single 500 metre scroll paper,entertainment,Love,Sad,0.41964285714285715,Fear,AJEnglish,2,7,0,1,0,0
995,1556486623671599104,ex rebel takes oath as colombias first left wing president,sport,Sadness,Sad,0.16666666666666666,Surprise,AJEnglish,5,1,0,4,0,0
996,1556479071349096449,fragile truce between israel islamic jihad holds gaza,business,Joy,Sad,0.5,Sad,AJEnglish,4,2,1,3,0,0
997,1556475340352098304,china sanctions us house speaker nancy pelosi after taiwan trip,politics,Sadness,Fear,0.0,Surprise,AJEnglish,4,3,1,2,0,0
998,1556475311490998272,one day we will return home we need prepare future generations that day uighurs exile turkey,politics,Fear,Fear,0.125,Happy,AJEnglish,2,3,0,0,0,0
999,1556460186197381120,using mixed reality holograms these medical students are learning how treat patients,politics,Love,Sad,0.125,Surprise,AJEnglish,1,2,0,0,0,0
1000,1556445235626086400,xi tested as chinese nationalists bristle at pelosi taiwan visit,politics,Joy,Fear,0.0,Surprise,AJEnglish,6,4,0,0,0,0
1001,1556445111034208263,this is siege whose end goal is not just weakening but eradication all palestinian resistance writes,sport,Fear,Fear,0.0,Surprise,AJEnglish,3,3,1,3,0,0
1002,1556430214086918144,russia ukraine war list key events day 163,business,Love,Fear,1.0,Sad,AJEnglish,3,3,0,3,0,0
1003,1556430013876109317,welcome board geo barents you are safe here how doctors without borders search amp rescue teams do their work saving lives med sea,tech,Love,Fear,0.7,Happy,AJEnglish,0,1,0,0,0,0
